time,open,high,low,close
2026-08-31 08:30:00+00:00,4490.2,4490.2,4484.4,4485.5
2026-08-31 08:45:00+00:00,4485.4,4487.0,4483.9,4485.6
2026-08-31 09:00:00+00:00,4485.8,4493.1,4485.7,4493.1
2026-08-31 09:15:00+00:00,4493.3,4494.5,4488.0,4489.5
2026-08-31 09:30:00+00:00,4489.6,4495.2,4489.3,4493.7
2026-08-31 09:45:00+00:00,4493.7,4496.0,4491.8,4496.0
2026-08-31 10:00:00+00:00,4495.9,4504.2,4495.2,4502.0
2026-08-31 10:15:00+00:00,4502.4,4502.8,4496.8,4499.1
2026-08-31 10:30:00+00:00,4499.2,4502.9,4498.5,4501.7
2026-08-31 10:45:00+00:00,4501.9,4506.7,4500.2,4504.5
2026-08-31 11:00:00+00:00,4504.6,4508.4,4503.8,4504.4
2026-08-31 11:15:00+00:00,4504.5,4514.9,4503.1,4514.1
2026-08-31 11:30:00+00:00,4514.1,4514.9,4504.5,4505.3
2026-08-31 11:45:00+00:00,4505.7,4507.1,4503.2,4506.2
2026-08-31 12:00:00+00:00,4506.1,4511.9,4500.8,4508.2
2026-08-31 12:15:00+00:00,4508.3,4509.7,4497.8,4498.7
2026-08-31 12:30:00+00:00,4498.4,4500.9,4489.8,4491.6
2026-08-31 12:45:00+00:00,4491.4,4492.9,4486.5,4486.9
2026-08-31 13:00:00+00:00,4486.7,4497.8,4484.8,4497.0
2026-08-31 13:15:00+00:00,4497.1,4499.5,4490.5,4497.3
2026-08-31 13:30:00+00:00,4497.4,4498.5,4483.1,4484.6
2026-08-31 13:45:00+00:00,4484.7,4484.8,4466.4,4469.1
2026-08-31 14:00:00+00:00,4469.3,4478.5,4466.7,4477.6
2026-08-31 14:15:00+00:00,4477.7,4481.6,4466.9,4470.6
2026-08-31 14:30:00+00:00,4470.5,4487.2,4470.0,4483.1
2026-08-31 14:45:00+00:00,4483.5,4486.3,4476.2,4481.7
2026-08-31 15:00:00+00:00,4481.7,4487.7,4477.9,4485.2
2026-08-31 15:15:00+00:00,4485.4,4487.9,4478.9,4482.9
2026-08-31 15:30:00+00:00,4482.4,4484.0,4476.0,4477.2
2026-08-31 15:45:00+00:00,4477.3,4483.6,4474.3,4475.5
2026-08-31 16:00:00+00:00,4475.9,4487.1,4473.0,4484.4
2026-08-31 16:15:00+00:00,4484.7,4488.7,4482.9,4488.3
2026-08-31 16:30:00+00:00,4488.6,4490.3,4481.0,4485.4
2026-08-31 16:45:00+00:00,4485.2,4487.1,4481.8,4482.6
2026-08-31 17:00:00+00:00,4482.8,4484.6,4480.0,4482.9
2026-08-31 17:15:00+00:00,4483.0,4486.6,4477.8,4479.8
2026-08-31 17:30:00+00:00,4479.8,4486.3,4479.1,4486.0
2026-08-31 17:45:00+00:00,4485.9,4489.7,4485.1,4485.6
2026-08-31 18:00:00+00:00,4486.0,4486.1,4479.5,4483.2
2026-08-31 18:15:00+00:00,4483.1,4484.0,4478.9,4478.9
2026-08-31 18:30:00+00:00,4478.9,4479.5,4475.5,4478.6
2026-08-31 18:45:00+00:00,4478.6,4484.0,4478.4,4480.3
2026-08-31 19:00:00+00:00,4480.7,4484.7,4478.4,4482.8
2026-08-31 19:15:00+00:00,4483.1,4491.7,4482.1,4489.8
2026-08-31 19:30:00+00:00,4489.8,4494.8,4488.4,4492.5
2026-08-31 19:45:00+00:00,4492.2,4502.7,4490.8,4502.0
2026-08-31 20:00:00+00:00,4502.3,4504.9,4499.1,4499.2
2026-08-31 20:15:00+00:00,4499.3,4499.6,4496.1,4496.5
2026-08-31 20:30:00+00:00,4496.5,4498.8,4495.9,4497.3
2026-08-31 20:45:00+00:00,4497.4,4498.9,4496.2,4497.3
2026-08-31 22:00:00+00:00,4498.7,4504.8,4496.5,4500.4
2026-08-31 22:15:00+00:00,4500.4,4500.7,4496.4,4498.6
2026-08-31 22:30:00+00:00,4498.5,4500.0,4495.9,4496.9
2026-08-31 22:45:00+00:00,4496.6,4496.9,4494.3,4495.5
2026-08-31 23:00:00+00:00,4495.8,4495.8,4492.3,4492.6
2026-08-31 23:15:00+00:00,4492.4,4492.8,4490.3,4491.9
2026-08-31 23:30:00+00:00,4492.0,4496.5,4491.6,4494.5
2026-08-31 23:45:00+00:00,4494.5,4501.0,4494.2,4501.0
2026-09-01 00:00:00+00:00,4501.3,4507.1,4495.0,4503.9
2026-09-01 00:15:00+00:00,4504.1,4510.5,4501.4,4509.2
2026-09-01 00:30:00+00:00,4509.5,4510.3,4500.7,4502.1
2026-09-01 00:45:00+00:00,4502.4,4510.4,4499.9,4502.7
2026-09-01 01:00:00+00:00,4502.6,4505.9,4494.2,4495.3
2026-09-01 01:15:00+00:00,4495.6,4496.7,4486.7,4488.6
